iso3,year,corr_d01,corr_d02,corr_d03,corr_d04,corr_d05,corr_d06,corr_d07,corr_analysis_d01,corr_analysis_d02,corr_analysis_d03,corr_analysis_d05,corr_analysis_d07,lat,lon,income_group_2020,gdp_pc_2011_2020
TJK,1992.0,0.7529081312822563,0.7302920496675666,0.6780033235029705,0.606988869016667,0.5666054348993079,0.4794437320329635,0.3943200116477973,0.9491010820208752,0.8975431451635751,0.8291726203042182,0.6912803511362708,0.505921101295141,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1993.0,0.6324981638662908,0.6092271033378777,0.5820124612768778,0.548508643629179,0.49969249958642414,0.44283243937122535,0.40839800721858,0.9451284896172548,0.9032951555442654,0.8637853494035953,0.7779949309656654,0.6469881652139139,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1994.0,0.6603585910189702,0.6442866336595041,0.6171349853694116,0.562594647704017,0.5411002649278548,0.455942940474863,0.38769294147047584,0.9382308929131147,0.9123991755502547,0.8785691658370992,0.781291635460025,0.6073980143013817,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1995.0,0.5023756560069784,0.48924990585808953,0.4824682797887095,0.42786065819547847,0.3714361133696128,0.32863634129057606,0.25946706314057677,0.9558387611717739,0.9159123841390004,0.8748628787385779,0.7204803696946319,0.5721702451206467,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1996.0,0.6274442764192687,0.5983002133073305,0.548808700239784,0.5520943909129925,0.49984267002284116,0.4361738465825233,0.38352925638814456,0.93626596789789,0.8778433660533231,0.8127221719858105,0.7296775969467234,0.5568170421543639,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1997.0,0.7018242064513481,0.6726972592887064,0.6308400636843133,0.5976057326585497,0.5507467373928882,0.5330394853424848,0.5022212832307575,0.9457054372496682,0.9074640277585427,0.854537681033065,0.7683713382856322,0.6662356034867962,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1998.0,0.6828807203913372,0.6657441195114132,0.651165823243613,0.6221495822350314,0.5848116640598768,0.5426074139290337,0.4842653996096909,0.9507964282825332,0.9242347613799493,0.8960419889402214,0.7782640058127277,0.6495781313779522,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1999.0,0.7385546730800738,0.7268862023593481,0.6985724736134666,0.661911370388411,0.6017506174493398,0.5326185503245229,0.48015621390381114,0.9034876006657382,0.8760777307997852,0.8441525896517867,0.7213793266340393,0.5825898857734653,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,2000.0,0.7472922605527226,0.7326286915392277,0.7156348227389663,0.6604245751824852,0.5925963805735965,0.5244169466630688,0.46238238101974527,0.9017939719631312,0.8559668555920881,0.8163245292403676,0.6764193284763809,0.5274935677911644,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,2001.0,0.7585732684622291,0.7297950652173265,0.7031333345225111,0.6849597981191514,0.6229604049463606,0.5874861220836696,0.49511267445127055,0.924405855564448,0.887011775167487,0.844512477599625,0.7385076321613003,0.5943767097758679,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
