radiosonde_id,year,nobs,lat,lon,year_first,year_last
RSM00023884,2005,342,61.5806,90.0306,1950,2023
RSM00023884,2006,677,61.5806,90.0306,1950,2023
RSM00023884,2007,675,61.5806,90.0306,1950,2023
RSM00023884,2008,705,61.5806,90.0306,1950,2023
RSM00023884,2009,676,61.5806,90.0306,1950,2023
RSM00023884,2010,710,61.5806,90.0306,1950,2023
RSM00023884,2011,707,61.5806,90.0306,1950,2023
RSM00023884,2012,716,61.5806,90.0306,1950,2023
RSM00023884,2013,625,61.5806,90.0306,1950,2023
RSM00023884,2014,708,61.5806,90.0306,1950,2023
RSM00023884,2015,629,61.5806,90.0306,1950,2023
RSM00023884,2016,709,61.5806,90.0306,1950,2023
RSM00023884,2017,708,61.5806,90.0306,1950,2023
RSM00023884,2018,729,61.5806,90.0306,1950,2023
RSM00023884,2019,729,61.5806,90.0306,1950,2023
RSM00023884,2020,730,61.5806,90.0306,1950,2023
RSM00023921,1985,1390,60.6833,60.45,1953,2023
RSM00023921,1986,1370,60.6833,60.45,1953,2023
RSM00023921,1987,1389,60.6833,60.45,1953,2023
RSM00023921,1988,1398,60.6833,60.45,1953,2023
RSM00023921,1989,1403,60.6833,60.45,1953,2023
RSM00023921,1990,861,60.6833,60.45,1953,2023
RSM00023921,1991,713,60.6833,60.45,1953,2023
RSM00023921,1992,696,60.6833,60.45,1953,2023
RSM00023921,1993,513,60.6833,60.45,1953,2023
RSM00023921,1994,472,60.6833,60.45,1953,2023
RSM00023921,1995,699,60.6833,60.45,1953,2023
RSM00023921,1996,152,60.6833,60.45,1953,2023
RSM00023921,1997,69,60.6833,60.45,1953,2023
RSM00023921,1998,260,60.6833,60.45,1953,2023
RSM00023921,2000,81,60.6833,60.45,1953,2023
RSM00023921,2001,310,60.6833,60.45,1953,2023
RSM00023921,2002,289,60.6833,60.45,1953,2023
RSM00023921,2003,358,60.6833,60.45,1953,2023
RSM00023921,2004,361,60.6833,60.45,1953,2023
RSM00023921,2005,703,60.6833,60.45,1953,2023
RSM00023921,2006,723,60.6833,60.45,1953,2023
RSM00023921,2007,727,60.6833,60.45,1953,2023
RSM00023921,2008,732,60.6833,60.45,1953,2023
RSM00023921,2009,727,60.6833,60.45,1953,2023
RSM00023921,2010,713,60.6833,60.45,1953,2023
RSM00023921,2011,722,60.6833,60.45,1953,2023
RSM00023921,2012,709,60.6833,60.45,1953,2023
RSM00023921,2013,713,60.6833,60.45,1953,2023
RSM00023921,2014,726,60.6833,60.45,1953,2023
RSM00023921,2015,653,60.6833,60.45,1953,2023
RSM00023921,2016,729,60.6833,60.45,1953,2023
RSM00023921,2017,727,60.6833,60.45,1953,2023
RSM00023921,2018,727,60.6833,60.45,1953,2023
RSM00023921,2019,725,60.6833,60.45,1953,2023
RSM00023921,2020,727,60.6833,60.45,1953,2023
RSM00023933,1985,1357,61.0278,69.1189,1946,2023
RSM00023933,1986,1173,61.0278,69.1189,1946,2023
RSM00023933,1987,1392,61.0278,69.1189,1946,2023
RSM00023933,1988,1395,61.0278,69.1189,1946,2023
RSM00023933,1989,1358,61.0278,69.1189,1946,2023
RSM00023933,1990,828,61.0278,69.1189,1946,2023
RSM00023933,1991,900,61.0278,69.1189,1946,2023
RSM00023933,1992,698,61.0278,69.1189,1946,2023
RSM00023933,1993,607,61.0278,69.1189,1946,2023
RSM00023933,1994,521,61.0278,69.1189,1946,2023
RSM00023933,1995,299,61.0278,69.1189,1946,2023
RSM00023933,1996,514,61.0278,69.1189,1946,2023
RSM00023933,1997,512,61.0278,69.1189,1946,2023
RSM00023933,1998,461,61.0278,69.1189,1946,2023
RSM00023933,1999,224,61.0278,69.1189,1946,2023
RSM00023933,2000,309,61.0278,69.1189,1946,2023
RSM00023933,2001,246,61.0278,69.1189,1946,2023
RSM00023933,2002,153,61.0278,69.1189,1946,2023
RSM00023933,2003,309,61.0278,69.1189,1946,2023
RSM00023933,2004,135,61.0278,69.1189,1946,2023
RSM00023933,2008,322,61.0278,69.1189,1946,2023
RSM00023933,2009,695,61.0278,69.1189,1946,2023
RSM00023933,2010,635,61.0278,69.1189,1946,2023
RSM00023933,2011,699,61.0278,69.1189,1946,2023
RSM00023933,2012,724,61.0278,69.1189,1946,2023
RSM00023933,2013,719,61.0278,69.1189,1946,2023
RSM00023933,2014,649,61.0278,69.1189,1946,2023
RSM00023933,2015,657,61.0278,69.1189,1946,2023
RSM00023933,2016,731,61.0278,69.1189,1946,2023
RSM00023933,2017,726,61.0278,69.1189,1946,2023
RSM00023933,2018,729,61.0278,69.1189,1946,2023
RSM00023933,2019,726,61.0278,69.1189,1946,2023
RSM00023933,2020,725,61.0278,69.1189,1946,2023
RSM00023955,1985,1398,60.4333,77.8667,1949,2023
RSM00023955,1986,1390,60.4333,77.8667,1949,2023
RSM00023955,1987,1396,60.4333,77.8667,1949,2023
RSM00023955,1988,1401,60.4333,77.8667,1949,2023
RSM00023955,1989,1268,60.4333,77.8667,1949,2023
RSM00023955,1990,730,60.4333,77.8667,1949,2023
RSM00023955,1991,626,60.4333,77.8667,1949,2023
RSM00023955,1992,637,60.4333,77.8667,1949,2023
RSM00023955,1993,575,60.4333,77.8667,1949,2023
RSM00023955,1994,685,60.4333,77.8667,1949,2023
RSM00023955,1995,664,60.4333,77.8667,1949,2023
RSM00023955,1996,398,60.4333,77.8667,1949,2023
RSM00023955,1997,346,60.4333,77.8667,1949,2023
RSM00023955,1998,366,60.4333,77.8667,1949,2023
RSM00023955,1999,331,60.4333,77.8667,1949,2023
RSM00023955,2000,334,60.4333,77.8667,1949,2023
RSM00023955,2001,353,60.4333,77.8667,1949,2023
RSM00023955,2002,364,60.4333,77.8667,1949,2023
RSM00023955,2003,264,60.4333,77.8667,1949,2023
RSM00023955,2004,359,60.4333,77.8667,1949,2023
RSM00023955,2005,677,60.4333,77.8667,1949,2023
RSM00023955,2006,713,60.4333,77.8667,1949,2023
RSM00023955,2007,708,60.4333,77.8667,1949,2023
RSM00023955,2008,639,60.4333,77.8667,1949,2023
RSM00023955,2009,745,60.4333,77.8667,1949,2023
RSM00023955,2010,728,60.4333,77.8667,1949,2023
RSM00023955,2011,729,60.4333,77.8667,1949,2023
RSM00023955,2012,727,60.4333,77.8667,1949,2023
RSM00023955,2013,677,60.4333,77.8667,1949,2023
RSM00023955,2014,724,60.4333,77.8667,1949,2023
RSM00023955,2015,619,60.4333,77.8667,1949,2023
RSM00023955,2016,727,60.4333,77.8667,1949,2023
RSM00023955,2017,709,60.4333,77.8667,1949,2023
RSM00023955,2018,722,60.4333,77.8667,1949,2023
RSM00023955,2019,688,60.4333,77.8667,1949,2023
RSM00023955,2020,729,60.4333,77.8667,1949,2023
RSM00024125,1985,1005,68.5,112.4333,1954,2018
RSM00024125,1986,911,68.5,112.4333,1954,2018
RSM00024125,1987,1038,68.5,112.4333,1954,2018
RSM00024125,1988,1216,68.5,112.4333,1954,2018
RSM00024125,1989,1119,68.5,112.4333,1954,2018
RSM00024125,1990,721,68.5,112.4333,1954,2018
RSM00024125,1991,573,68.5,112.4333,1954,2018
RSM00024125,1992,589,68.5,112.4333,1954,2018
RSM00024125,1993,485,68.5,112.4333,1954,2018
RSM00024125,1994,466,68.5,112.4333,1954,2018
RSM00024125,1995,692,68.5,112.4333,1954,2018
RSM00024125,1996,513,68.5,112.4333,1954,2018
RSM00024125,1997,463,68.5,112.4333,1954,2018
RSM00024125,1998,509,68.5,112.4333,1954,2018
RSM00024125,1999,113,68.5,112.4333,1954,2018
RSM00024125,2000,306,68.5,112.4333,1954,2018
RSM00024125,2001,525,68.5,112.4333,1954,2018
RSM00024125,2002,704,68.5,112.4333,1954,2018
RSM00024125,2003,639,68.5,112.4333,1954,2018
RSM00024125,2004,711,68.5,112.4333,1954,2018
RSM00024125,2005,676,68.5,112.4333,1954,2018
RSM00024125,2006,703,68.5,112.4333,1954,2018
RSM00024125,2007,724,68.5,112.4333,1954,2018
RSM00024125,2008,687,68.5,112.4333,1954,2018
RSM00024125,2009,740,68.5,112.4333,1954,2018
RSM00024125,2010,720,68.5,112.4333,1954,2018
RSM00024125,2011,725,68.5,112.4333,1954,2018
RSM00024125,2012,732,68.5,112.4333,1954,2018
RSM00024125,2013,727,68.5,112.4333,1954,2018
RSM00024125,2014,664,68.5,112.4333,1954,2018
RSM00024125,2015,607,68.5,112.4333,1954,2018
RSM00024125,2016,648,68.5,112.4333,1954,2018
RSM00024125,2017,699,68.5,112.4333,1954,2018
RSM00024125,2018,601,68.5,112.4333,1954,2018
RSM00024266,1985,1239,67.5667,133.4,1952,2023
RSM00024266,1986,1043,67.5667,133.4,1952,2023
RSM00024266,1987,1222,67.5667,133.4,1952,2023
RSM00024266,1988,1180,67.5667,133.4,1952,2023
RSM00024266,1989,1204,67.5667,133.4,1952,2023
RSM00024266,1990,824,67.5667,133.4,1952,2023
RSM00024266,1991,715,67.5667,133.4,1952,2023
RSM00024266,1992,717,67.5667,133.4,1952,2023
RSM00024266,1993,584,67.5667,133.4,1952,2023
RSM00024266,1994,623,67.5667,133.4,1952,2023
RSM00024266,1995,710,67.5667,133.4,1952,2023
RSM00024266,1996,451,67.5667,133.4,1952,2023
RSM00024266,1997,592,67.5667,133.4,1952,2023
RSM00024266,1998,499,67.5667,133.4,1952,2023
RSM00024266,1999,258,67.5667,133.4,1952,2023
RSM00024266,2000,526,67.5667,133.4,1952,2023
RSM00024266,2001,697,67.5667,133.4,1952,2023
RSM00024266,2002,702,67.5667,133.4,1952,2023
RSM00024266,2003,639,67.5667,133.4,1952,2023
RSM00024266,2004,643,67.5667,133.4,1952,2023
RSM00024266,2005,682,67.5667,133.4,1952,2023
RSM00024266,2006,719,67.5667,133.4,1952,2023
RSM00024266,2007,714,67.5667,133.4,1952,2023
RSM00024266,2008,702,67.5667,133.4,1952,2023
RSM00024266,2009,750,67.5667,133.4,1952,2023
RSM00024266,2010,730,67.5667,133.4,1952,2023
RSM00024266,2011,728,67.5667,133.4,1952,2023
RSM00024266,2012,732,67.5667,133.4,1952,2023
RSM00024266,2013,727,67.5667,133.4,1952,2023
RSM00024266,2014,691,67.5667,133.4,1952,2023
RSM00024266,2015,671,67.5667,133.4,1952,2023
RSM00024266,2016,710,67.5667,133.4,1952,2023
RSM00024266,2017,703,67.5667,133.4,1952,2023
RSM00024266,2018,721,67.5667,133.4,1952,2023
RSM00024266,2019,730,67.5667,133.4,1952,2023
RSM00024266,2020,731,67.5667,133.4,1952,2023
RSM00024343,1985,1222,66.7667,123.4,1951,2023
RSM00024343,1986,1137,66.7667,123.4,1951,2023
RSM00024343,1987,1324,66.7667,123.4,1951,2023
RSM00024343,1988,1401,66.7667,123.4,1951,2023
RSM00024343,1989,1359,66.7667,123.4,1951,2023
RSM00024343,1990,863,66.7667,123.4,1951,2023
RSM00024343,1991,687,66.7667,123.4,1951,2023
RSM00024343,1992,704,66.7667,123.4,1951,2023
RSM00024343,1993,571,66.7667,123.4,1951,2023
RSM00024343,1994,677,66.7667,123.4,1951,2023
RSM00024343,1995,692,66.7667,123.4,1951,2023
RSM00024343,1996,498,66.7667,123.4,1951,2023
RSM00024343,1997,304,66.7667,123.4,1951,2023
RSM00024343,1998,375,66.7667,123.4,1951,2023
RSM00024343,1999,124,66.7667,123.4,1951,2023
RSM00024343,2000,220,66.7667,123.4,1951,2023
RSM00024343,2001,315,66.7667,123.4,1951,2023
RSM00024343,2002,330,66.7667,123.4,1951,2023
RSM00024343,2003,353,66.7667,123.4,1951,2023
RSM00024343,2004,337,66.7667,123.4,1951,2023
RSM00024343,2005,463,66.7667,123.4,1951,2023
RSM00024343,2006,625,66.7667,123.4,1951,2023
RSM00024343,2007,657,66.7667,123.4,1951,2023
RSM00024343,2008,707,66.7667,123.4,1951,2023
RSM00024343,2009,716,66.7667,123.4,1951,2023
RSM00024343,2010,723,66.7667,123.4,1951,2023
RSM00024343,2011,712,66.7667,123.4,1951,2023
RSM00024343,2012,727,66.7667,123.4,1951,2023
RSM00024343,2013,673,66.7667,123.4,1951,2023
RSM00024343,2014,679,66.7667,123.4,1951,2023
RSM00024343,2015,457,66.7667,123.4,1951,2023
RSM00024343,2016,620,66.7667,123.4,1951,2023
RSM00024343,2017,620,66.7667,123.4,1951,2023
RSM00024343,2018,678,66.7667,123.4,1951,2023
RSM00024343,2019,686,66.7667,123.4,1951,2023
RSM00024343,2020,672,66.7667,123.4,1951,2023
RSM00024507,1985,1131,64.2694,100.2167,1955,2023
RSM00024507,1986,1171,64.2694,100.2167,1955,2023
RSM00024507,1987,1383,64.2694,100.2167,1955,2023
RSM00024507,1988,1304,64.2694,100.2167,1955,2023
RSM00024507,1989,1311,64.2694,100.2167,1955,2023
RSM00024507,1990,728,64.2694,100.2167,1955,2023
RSM00024507,1991,684,64.2694,100.2167,1955,2023
RSM00024507,1992,473,64.2694,100.2167,1955,2023
RSM00024507,1993,538,64.2694,100.2167,1955,2023
RSM00024507,1994,484,64.2694,100.2167,1955,2023
RSM00024507,1995,435,64.2694,100.2167,1955,2023
RSM00024507,1996,414,64.2694,100.2167,1955,2023
RSM00024507,1997,289,64.2694,100.2167,1955,2023
RSM00024507,1998,278,64.2694,100.2167,1955,2023
RSM00024507,1999,178,64.2694,100.2167,1955,2023
RSM00024507,2000,335,64.2694,100.2167,1955,2023
RSM00024507,2001,282,64.2694,100.2167,1955,2023
RSM00024507,2002,286,64.2694,100.2167,1955,2023
RSM00024507,2003,266,64.2694,100.2167,1955,2023
RSM00024507,2004,307,64.2694,100.2167,1955,2023
RSM00024507,2005,342,64.2694,100.2167,1955,2023
RSM00024507,2006,657,64.2694,100.2167,1955,2023
RSM00024507,2007,700,64.2694,100.2167,1955,2023
RSM00024507,2008,681,64.2694,100.2167,1955,2023
RSM00024507,2009,712,64.2694,100.2167,1955,2023
RSM00024507,2010,719,64.2694,100.2167,1955,2023
RSM00024507,2011,711,64.2694,100.2167,1955,2023
RSM00024507,2012,685,64.2694,100.2167,1955,2023
RSM00024507,2013,581,64.2694,100.2167,1955,2023
RSM00024507,2014,694,64.2694,100.2167,1955,2023
RSM00024507,2015,635,64.2694,100.2167,1955,2023
RSM00024507,2016,679,64.2694,100.2167,1955,2023
RSM00024507,2017,705,64.2694,100.2167,1955,2023
RSM00024507,2018,718,64.2694,100.2167,1955,2023
RSM00024507,2019,705,64.2694,100.2167,1955,2023
RSM00024507,2020,688,64.2694,100.2167,1955,2023
RSM00024641,1985,961,63.7833,121.6167,1951,2023
RSM00024641,1986,784,63.7833,121.6167,1951,2023
RSM00024641,1987,1130,63.7833,121.6167,1951,2023
RSM00024641,1988,1169,63.7833,121.6167,1951,2023
RSM00024641,1989,1305,63.7833,121.6167,1951,2023
RSM00024641,1990,897,63.7833,121.6167,1951,2023
RSM00024641,1991,647,63.7833,121.6167,1951,2023
RSM00024641,1992,655,63.7833,121.6167,1951,2023
RSM00024641,1993,630,63.7833,121.6167,1951,2023
RSM00024641,1994,618,63.7833,121.6167,1951,2023
RSM00024641,1995,688,63.7833,121.6167,1951,2023
RSM00024641,1996,512,63.7833,121.6167,1951,2023
RSM00024641,1997,346,63.7833,121.6167,1951,2023
RSM00024641,1998,307,63.7833,121.6167,1951,2023
RSM00024641,1999,140,63.7833,121.6167,1951,2023
RSM00024641,2000,279,63.7833,121.6167,1951,2023
RSM00024641,2001,355,63.7833,121.6167,1951,2023
RSM00024641,2002,360,63.7833,121.6167,1951,2023
RSM00024641,2003,341,63.7833,121.6167,1951,2023
RSM00024641,2004,348,63.7833,121.6167,1951,2023
RSM00024641,2005,597,63.7833,121.6167,1951,2023
RSM00024641,2006,687,63.7833,121.6167,1951,2023
RSM00024641,2007,723,63.7833,121.6167,1951,2023
RSM00024641,2008,717,63.7833,121.6167,1951,2023
RSM00024641,2009,732,63.7833,121.6167,1951,2023
RSM00024641,2010,730,63.7833,121.6167,1951,2023
RSM00024641,2011,721,63.7833,121.6167,1951,2023
RSM00024641,2012,719,63.7833,121.6167,1951,2023
RSM00024641,2013,592,63.7833,121.6167,1951,2023
RSM00024641,2014,730,63.7833,121.6167,1951,2023
RSM00024641,2015,621,63.7833,121.6167,1951,2023
RSM00024641,2016,694,63.7833,121.6167,1951,2023
RSM00024641,2017,718,63.7833,121.6167,1951,2023
RSM00024641,2018,685,63.7833,121.6167,1951,2023
RSM00024641,2019,707,63.7833,121.6167,1951,2023
RSM00024641,2020,731,63.7833,121.6167,1951,2023
RSM00024688,1985,1140,63.25,143.15,1950,2023
RSM00024688,1986,1243,63.25,143.15,1950,2023
RSM00024688,1987,1412,63.25,143.15,1950,2023
RSM00024688,1988,1371,63.25,143.15,1950,2023
RSM00024688,1989,1228,63.25,143.15,1950,2023
RSM00024688,1990,785,63.25,143.15,1950,2023
RSM00024688,1991,604,63.25,143.15,1950,2023
RSM00024688,1992,641,63.25,143.15,1950,2023
RSM00024688,1993,437,63.25,143.15,1950,2023
RSM00024688,1994,476,63.25,143.15,1950,2023
RSM00024688,1995,593,63.25,143.15,1950,2023
RSM00024688,1996,407,63.25,143.15,1950,2023
RSM00024688,1997,305,63.25,143.15,1950,2023
RSM00024688,1998,224,63.25,143.15,1950,2023
RSM00024688,1999,115,63.25,143.15,1950,2023
RSM00024688,2000,271,63.25,143.15,1950,2023
RSM00024688,2001,341,63.25,143.15,1950,2023
RSM00024688,2002,334,63.25,143.15,1950,2023
RSM00024688,2003,322,63.25,143.15,1950,2023
RSM00024688,2004,349,63.25,143.15,1950,2023
RSM00024688,2005,637,63.25,143.15,1950,2023
RSM00024688,2006,701,63.25,143.15,1950,2023
RSM00024688,2007,723,63.25,143.15,1950,2023
RSM00024688,2008,697,63.25,143.15,1950,2023
RSM00024688,2009,756,63.25,143.15,1950,2023
RSM00024688,2010,728,63.25,143.15,1950,2023
RSM00024688,2011,729,63.25,143.15,1950,2023
RSM00024688,2012,731,63.25,143.15,1950,2023
RSM00024688,2013,711,63.25,143.15,1950,2023
RSM00024688,2014,718,63.25,143.15,1950,2023
RSM00024688,2015,636,63.25,143.15,1950,2023
RSM00024688,2016,728,63.25,143.15,1950,2023
RSM00024688,2017,727,63.25,143.15,1950,2023
RSM00024688,2018,727,63.25,143.15,1950,2023
RSM00024688,2019,729,63.25,143.15,1950,2023
RSM00024688,2020,727,63.25,143.15,1950,2023
RSM00024726,1985,1263,62.5333,113.8667,1966,2023
RSM00024726,1986,1087,62.5333,113.8667,1966,2023
RSM00024726,1987,1165,62.5333,113.8667,1966,2023
RSM00024726,1988,1337,62.5333,113.8667,1966,2023
RSM00024726,1989,771,62.5333,113.8667,1966,2023
RSM00024726,1990,643,62.5333,113.8667,1966,2023
RSM00024726,1991,584,62.5333,113.8667,1966,2023
RSM00024726,1992,362,62.5333,113.8667,1966,2023
RSM00024726,1993,244,62.5333,113.8667,1966,2023
RSM00024726,1994,453,62.5333,113.8667,1966,2023
RSM00024726,1998,275,62.5333,113.8667,1966,2023
RSM00024726,1999,271,62.5333,113.8667,1966,2023
RSM00024726,2000,246,62.5333,113.8667,1966,2023
RSM00024726,2001,363,62.5333,113.8667,1966,2023
RSM00024726,2002,333,62.5333,113.8667,1966,2023
RSM00024726,2003,340,62.5333,113.8667,1966,2023
RSM00024726,2004,345,62.5333,113.8667,1966,2023
RSM00024726,2005,609,62.5333,113.8667,1966,2023
RSM00024726,2006,662,62.5333,113.8667,1966,2023
RSM00024726,2007,691,62.5333,113.8667,1966,2023
RSM00024726,2008,623,62.5333,113.8667,1966,2023
RSM00024726,2009,710,62.5333,113.8667,1966,2023
RSM00024726,2010,647,62.5333,113.8667,1966,2023
RSM00024726,2011,659,62.5333,113.8667,1966,2023
RSM00024726,2012,699,62.5333,113.8667,1966,2023
RSM00024726,2013,677,62.5333,113.8667,1966,2023
RSM00024726,2014,564,62.5333,113.8667,1966,2023
RSM00024726,2015,441,62.5333,113.8667,1966,2023
RSM00024726,2016,722,62.5333,113.8667,1966,2023
RSM00024726,2017,705,62.5333,113.8667,1966,2023
RSM00024726,2018,729,62.5333,113.8667,1966,2023
RSM00024726,2019,714,62.5333,113.8667,1966,2023
RSM00024726,2020,729,62.5333,113.8667,1966,2023
RSM00024790,1988,22,62.7833,148.1333,1959,1991
RSM00024790,1989,1023,62.7833,148.1333,1959,1991
RSM00024790,1990,639,62.7833,148.1333,1959,1991
RSM00024790,1991,296,62.7833,148.1333,1959,1991
RSM00024817,1985,1104,61.267,108.2,1954,1996
RSM00024817,1986,1058,61.267,108.2,1954,1996
RSM00024817,1987,1246,61.267,108.2,1954,1996
RSM00024817,1988,1314,61.267,108.2,1954,1996
RSM00024817,1989,1156,61.267,108.2,1954,1996
RSM00024817,1990,580,61.267,108.2,1954,1996
RSM00024817,1991,429,61.267,108.2,1954,1996
RSM00024817,1992,506,61.267,108.2,1954,1996
RSM00024817,1993,360,61.267,108.2,1954,1996
RSM00024817,1994,242,61.267,108.2,1954,1996
RSM00024817,1995,212,61.267,108.2,1954,1996
RSM00024817,1996,144,61.267,108.2,1954,1996
RSM00024908,1985,956,60.3361,102.2944,1955,2023
RSM00024908,1986,1004,60.3361,102.2944,1955,2023
RSM00024908,1987,1241,60.3361,102.2944,1955,2023
RSM00024908,1988,993,60.3361,102.2944,1955,2023
RSM00024908,1989,1238,60.3361,102.2944,1955,2023
RSM00024908,1990,705,60.3361,102.2944,1955,2023
RSM00024908,1991,665,60.3361,102.2944,1955,2023
RSM00024908,1992,362,60.3361,102.2944,1955,2023
RSM00024908,1993,307,60.3361,102.2944,1955,2023
RSM00024908,1994,273,60.3361,102.2944,1955,2023
RSM00024908,1995,50,60.3361,102.2944,1955,2023
RSM00024908,1997,293,60.3361,102.2944,1955,2023
RSM00024908,1998,261,60.3361,102.2944,1955,2023
RSM00024908,1999,149,60.3361,102.2944,1955,2023
RSM00024908,2000,152,60.3361,102.2944,1955,2023
RSM00024908,2001,270,60.3361,102.2944,1955,2023
RSM00024908,2002,283,60.3361,102.2944,1955,2023
RSM00024908,2003,236,60.3361,102.2944,1955,2023
RSM00024908,2004,322,60.3361,102.2944,1955,2023
RSM00024908,2005,353,60.3361,102.2944,1955,2023
RSM00024908,2006,677,60.3361,102.2944,1955,2023
RSM00024908,2007,703,60.3361,102.2944,1955,2023
RSM00024908,2008,725,60.3361,102.2944,1955,2023
RSM00024908,2009,708,60.3361,102.2944,1955,2023
RSM00024908,2010,701,60.3361,102.2944,1955,2023
RSM00024908,2011,705,60.3361,102.2944,1955,2023
RSM00024908,2012,716,60.3361,102.2944,1955,2023
RSM00024908,2013,625,60.3361,102.2944,1955,2023
RSM00024908,2014,695,60.3361,102.2944,1955,2023
RSM00024908,2015,607,60.3361,102.2944,1955,2023
RSM00024908,2016,712,60.3361,102.2944,1955,2023
RSM00024908,2017,695,60.3361,102.2944,1955,2023
RSM00024908,2018,727,60.3361,102.2944,1955,2023
RSM00024908,2019,726,60.3361,102.2944,1955,2023
RSM00024908,2020,724,60.3361,102.2944,1955,2023
RSM00024944,1985,1236,60.3667,120.4167,1950,2018
RSM00024944,1986,1212,60.3667,120.4167,1950,2018
RSM00024944,1987,1254,60.3667,120.4167,1950,2018
RSM00024944,1988,1346,60.3667,120.4167,1950,2018
RSM00024944,1989,1289,60.3667,120.4167,1950,2018
RSM00024944,1990,812,60.3667,120.4167,1950,2018
RSM00024944,1991,703,60.3667,120.4167,1950,2018
RSM00024944,1992,694,60.3667,120.4167,1950,2018
RSM00024944,1993,535,60.3667,120.4167,1950,2018
RSM00024944,1994,604,60.3667,120.4167,1950,2018
RSM00024944,1995,612,60.3667,120.4167,1950,2018
RSM00024944,1996,487,60.3667,120.4167,1950,2018
RSM00024944,1997,308,60.3667,120.4167,1950,2018
RSM00024944,1998,139,60.3667,120.4167,1950,2018
RSM00024944,1999,137,60.3667,120.4167,1950,2018
RSM00024944,2000,303,60.3667,120.4167,1950,2018
RSM00024944,2001,360,60.3667,120.4167,1950,2018
RSM00024944,2002,336,60.3667,120.4167,1950,2018
RSM00024944,2003,365,60.3667,120.4167,1950,2018
RSM00024944,2004,353,60.3667,120.4167,1950,2018
RSM00024944,2005,586,60.3667,120.4167,1950,2018
RSM00024944,2006,719,60.3667,120.4167,1950,2018
RSM00024944,2007,709,60.3667,120.4167,1950,2018
RSM00024944,2008,731,60.3667,120.4167,1950,2018
RSM00024944,2009,744,60.3667,120.4167,1950,2018
RSM00024944,2010,712,60.3667,120.4167,1950,2018
RSM00024944,2011,725,60.3667,120.4167,1950,2018
RSM00024944,2012,717,60.3667,120.4167,1950,2018
RSM00024944,2013,729,60.3667,120.4167,1950,2018
RSM00024944,2014,728,60.3667,120.4167,1950,2018
RSM00024944,2015,640,60.3667,120.4167,1950,2018
RSM00024944,2016,732,60.3667,120.4167,1950,2018
RSM00024944,2017,716,60.3667,120.4167,1950,2018
RSM00024944,2018,607,60.3667,120.4167,1950,2018
RSM00024959,1985,1387,62.0167,129.7167,1940,2023
RSM00024959,1986,1392,62.0167,129.7167,1940,2023
RSM00024959,1987,1315,62.0167,129.7167,1940,2023
RSM00024959,1988,1395,62.0167,129.7167,1940,2023
RSM00024959,1989,1408,62.0167,129.7167,1940,2023
RSM00024959,1990,907,62.0167,129.7167,1940,2023
RSM00024959,1991,1023,62.0167,129.7167,1940,2023
RSM00024959,1992,1044,62.0167,129.7167,1940,2023
RSM00024959,1993,885,62.0167,129.7167,1940,2023
RSM00024959,1994,677,62.0167,129.7167,1940,2023
RSM00024959,1995,709,62.0167,129.7167,1940,2023
RSM00024959,1996,580,62.0167,129.7167,1940,2023
RSM00024959,1997,613,62.0167,129.7167,1940,2023
RSM00024959,1998,554,62.0167,129.7167,1940,2023
RSM00024959,1999,326,62.0167,129.7167,1940,2023
RSM00024959,2000,815,62.0167,129.7167,1940,2023
RSM00024959,2001,725,62.0167,129.7167,1940,2023
RSM00024959,2002,730,62.0167,129.7167,1940,2023
RSM00024959,2003,644,62.0167,129.7167,1940,2023
RSM00024959,2004,715,62.0167,129.7167,1940,2023
RSM00024959,2005,728,62.0167,129.7167,1940,2023
RSM00024959,2006,724,62.0167,129.7167,1940,2023
RSM00024959,2007,728,62.0167,129.7167,1940,2023
RSM00024959,2008,726,62.0167,129.7167,1940,2023
RSM00024959,2009,740,62.0167,129.7167,1940,2023
RSM00024959,2010,728,62.0167,129.7167,1940,2023
RSM00024959,2011,722,62.0167,129.7167,1940,2023
RSM00024959,2012,731,62.0167,129.7167,1940,2023
RSM00024959,2013,728,62.0167,129.7167,1940,2023
RSM00024959,2014,730,62.0167,129.7167,1940,2023
RSM00024959,2015,640,62.0167,129.7167,1940,2023
RSM00024959,2016,732,62.0167,129.7167,1940,2023
RSM00024959,2017,730,62.0167,129.7167,1940,2023
RSM00024959,2018,730,62.0167,129.7167,1940,2023
RSM00024959,2019,728,62.0167,129.7167,1940,2023
RSM00024959,2020,731,62.0167,129.7167,1940,2023
RSM00025042,1998,203,69.9333,167.9667,1960,2010
RSM00025042,1999,153,69.9333,167.9667,1960,2010
RSM00025042,2000,163,69.9333,167.9667,1960,2010
RSM00025042,2001,141,69.9333,167.9667,1960,2010
RSM00025042,2002,170,69.9333,167.9667,1960,2010
RSM00025042,2003,218,69.9333,167.9667,1960,2010
RSM00025042,2004,204,69.9333,167.9667,1960,2010
RSM00025042,2005,229,69.9333,167.9667,1960,2010
RSM00025042,2006,70,69.9333,167.9667,1960,2010
RSM00025042,2009,39,69.9333,167.9667,1960,2010
RSM00025042,2010,33,69.9333,167.9667,1960,2010
RSM00025123,1985,1030,68.75,161.2833,1955,2023
RSM00025123,1986,956,68.75,161.2833,1955,2023
RSM00025123,1987,1060,68.75,161.2833,1955,2023
RSM00025123,1988,1083,68.75,161.2833,1955,2023
RSM00025123,1989,1066,68.75,161.2833,1955,2023
RSM00025123,1990,771,68.75,161.2833,1955,2023
